"Dr. Richard H. Linton has been named the 15th President of Kansas State University by the Kansas Board of Regents.

We welcome the Linton family to #KState and look forward to a promising future.",12/2/2021 11:06,"Congratulations
President Linton! We are all rooting for you. Welcome to the family.",Welcome Dr. Linton. Purple looks good on you!,Congrats Dr. Linton! Excited to have a land-grant alumnus leading our alma mater!,Welcome to KSU and Manhattan!,WOW! From my current university NC State University to my alma mater! Congrats Dr. Linton::: we will miss you at NCSU::: but I hope you fall in love with Kansas State University and Manhattan!,"Congratulations
and welcome to the #Family! 💜",Looks like a great choice!,"Congratulations
👏 👏!",Welcome to KSU,Welcome to Manhattan and KSU !,"Congratulations
and welcome to K-State!","Congratulations
Mr. President","Congratulations
Dr. Linton! All the best.","KANSAS ST. vs SOUTH CAROLINA
📺Watch live : http://
knoketv.realunit
edsports.com/
ncaa.php",Another old white man. That is surprising.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#Wildcats::: don't drink and drive.

Learn more about the #Cats3D campaign next week during the Weeks of Welcome SafeRide Launch Party on Thursday::: Aug. 20. Details at wow.k-state.ed.

#KStateWOW",8/14/2020 22:15,Lainie Cowan,We're excited for this initiative to promote safe::: sober driving!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"As on-campus activities increase::: remember face coverings are required on all K-State campuses. These should cover mouths and noses at all times while in any hallways::: public spaces::: classrooms and other common areas of campus buildings.

They must also be worn when in offices/work spaces or outdoor settings when 6-feet physical distancing cannot be maintained.

Details at www.k-state.edu/covid-19/guidance/health/face-covering.html.

K-STATE.EDU
Face covering",8/14/2020 13:12,How do you police the wearing of masks?,Thank you for guidelines to protect our kids!!💜,Dumb.,Absutely insane........,Thank you KState for doing what you can keeping our students and staff safe this semester!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"There have been many changes taking place to university operations since March. The K-State community can find COVID-19 guidance and information at www.k-state.edu/covid-19/guidance/.

Student specific information for fall 2020 is available at www.k-state.edu/covid-19/guidance/campus-life/students/.

K-STATE.EDU
Guidance for returning to K-State",8/13/2020 21:09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Welcome home::: K-Staters!

Don't make the world wait.",8/13/2020 14:47,Such mixed feelings about students moving in this year.,💜💜💜,Any insight on the total number of students attending KSU this year v. last year?,Such great memories! Moore Hall::: 1985 was my first move in.,I want admission,Enjoy your college years🤗💕,Move in was easy as could be- very well organized! Good luck to all- stay healthy and safe,Ready or not here we come. This momma is 😢,It was so organized! Room was so clean. Each room had a bottle of sanitizer. Great COVID welcome package. RA meeting set clear expectations. Very impressed with K-State. Great job by the Housing staff. Everybody in town is wearing masks.,I miss these days!,I wonder if they will offer refunds if the school gets shut down,Glad to see the masks! Must have been very difficult given the heat so kudos to all!,K-State! A+ from this mom! Move in was a breeze and a special thank you to the young man opening the door at Wefald Sunday morning. You sir were a lifesaver!,Move-in was spectacular! Much better than we have struggled thru before.,So thankful that this school and others like it are opening up and playing their sports!!!,ME too!!,Moving our daughter into her first apartment in Jardine tomorrow.,We moved our daughter in on Sunday. Went way smoother than I thought it would. Great job K-State!,Prayers to all the students and administrators may they keep safe and have a great year! These kids deserve to get back to class and experience college the way it should be experienced. Extra hugs to the mama’s and daddy’s dropping off. I’m already crying but I know she will be in great hands💜,"Yea::: that's the back of Van Zile::: my home-away-from-
home from 1981-1984.",I have three grandkids there getting settled! I pray for their safety and a great year!,Enjoy your journey through college at K-state! I know I did when I was there! Best years of my life!,"Welcome to K-State...Enjoy
and make the most of your college experience! Best of luck to all!",Ok change of subject my daughters classes got switched to online and being charged more and being charged campus fees this is not right and after the cut off date::: Whom should we address this to she wants to drop her classes now without being penalized?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Kansas State University Gardens
August 12::: 2020 at 1:59 PM ·

A new feature has been added at the Gardens. A sculpture called ""Sharing""::: which holds two kaleidoscope's for viewing plants/flowers. The sculpture was created by Robert C. Anderson::: and donated to the Gardens by the Riley County Extension Master Gardener's. The photographs show the sculpture as well as a plant viewed through the kaleidoscope.
Photos/J Wasser",8/13/2020 14:09,How unique and very cool!,Pretty neat saw it last week,Rita Woods Nuss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Every Wildcat A Wellcat student wellness kits include a first aid kit::: face covering::: hand sanitizer::: no-touch key and a lanyard. Information on distribution is available at https://www.k-state.edu/today/students/announcement/?id=66746. #EWAW

If you have already received a kit::: an additional face mask will be available later this week.",8/12/2020 16:32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K-State Sports
August 12::: 2020 at 9:34 AM ·

Our new 2020 season schedule is here

📄 https://k-st.at/2PMnnNP

#KStateFB",8/12/2020 15:44,Very mixed feelings about them playing.,Samantha Ferris,I love my Cats but can't help feeling like this could be a BIG mistake.,The seem to be the only conference with any common sence. They are about to make millions off the tv time alone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Download the new K-State safety app::: before classes resume next week.

The Rave Guardian app connects users with K-State Police Department and is intergrated with K-State Alerts. Learn more at https://www.k-state.edu/police/rave_guardian/index.html.

Rave Guardian is available in the App Store or Google Play.

K-STATE.EDU
Rave Guardian | Emergency Management | Kansas State University",8/11/2020 21:17,“intergrated” LOL,Via,Iva Rust,Sam Allison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"HandsOn Kansas State
August 11::: 2020 at 11:03 AM ·

Our Mobile Food Distribution this Friday is open to all members of the City of Manhattan::: Kansas - Municipal Government and Kansas State University communities. Be sure to share with anyone who might need extra food assistance at this time! See you Friday::: August 14 at the C-1 Parking Lot at 4:00PM.",8/11/2020 19:49,Lindsey Hansen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Nasopharyngeal swabs for COVID-19 are being 3D-printed at Kansas State University for testing in the region. To date::: K-State has printed and donated almost 2:::500 swabs::: with another 2:::500 additional swabs in process from a single printer. Once swabs are received by Community HealthCare System::: they are evaluated::: sterilized and packaged. Learn more at www.k-state.edu/media/newsreleases/2020-08/3D-swabs8720.html

K-STATE.EDU
University-community partnership eases COVID-19 testing shortage::: receives commendation from state of Kansas",8/10/2020 23:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K-State Student Union
August 7::: 2020 at 8:38 AM ·

T-minus 10 days until classes begin. Order your tech and textbooks in advance from kstatecampusstore.com and pick up in-store when you arrive.",8/10/2020 15:15,Lainie Cowan,Spencer Beyer,Hanna Allen,Coen Osborn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"First move-ins begin today. Great information below.

MYEMAIL.CONSTANTCONTACT.COM
Residence Hall Move-In Update

K-State Housing and Dining Services
August 7::: 2020 at 1:50 PM ·

Residence hall move-in begins this Sunday! Move-in this year will be a process like no other in our department's history. A list of what you can do to help us carry out a safe and efficient move-in process is included in the Move-In Instructions email: conta.cc/2DJSmHr We can't wait to see you!",8/9/2020 16:57,Very organized! So impressed with the staff. You had to redo the rooming assignments and all the contracts. You have reduced staff. We really appreciate your hard work.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A checklist of items for students to complete before the start of the fall 2020 semester was released today::: including required trainings. https://www.k-state.edu/covid-19/communications/every-wildcat-a-wellcat/checklist.html

K-STATE.EDU
Student Checklist",8/7/2020 22:17,Spencer Beyer,Leah Faust,Benjamin Sampson,Brian Corrie. Different world 🥺,Are you kidding? Required training? GTFOH. DOUCHE CANOES,Riley Harlan,Jacob Chalfant,Via::: have you done all this?,Bryson Eyman,Zack Kruse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"K-State Housing and Dining Services
August 6::: 2020 at 10:52 AM ·

Residents: Our residence halls begin to open in just a few days! Please make sure you're prepared for the move-in process before traveling to campus. The most up-to-date information can be found in our latest Move-In Update email: conta.cc/3fxDAku",8/7/2020 19:40,Be safe Riley Thompson. ❤,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""I wear a mask because I know how easily the virus can be spread and if wearing a mask decreases that risk then I’m all for it. Wearing a mask not only keeps me safe but it keeps others safe. I know whenever I go out for essentials I feel a lot safer when face coverings are required everywhere I go."" -Sandra Guzman::: junior in mass communications",8/7/2020 16:47,good for you....i dont wear a mask because im not a sheep and understand that life has risks and i like to breathe and insure my CO2 isnt sucked back in. But you do you and dont try to shame me as i wont shame you :) have a great day,Good for you !!,Then also carry a gun. If it save just one life::: right? Or does that not apply here. My body::: my choice. Oh wait that doesn't apply here either.,Just so you feel good.,no matter what you do if you like the mask wear it if you dont dont....period what i dont like is the state mandating it if a store wants you to wear it fine wear if you want to shop there::: i make the sprint guys come out to talk to me as i dont like to wear one simple now that wally world dont force the issue i shop there now again if you feel safer with it im not going to tell you not to wear it but on the same foot dont you dare tell me i im selfish or putting people in danger when the science on it is not settle at all. ive work with the public since day of one of this and been around hundreds been to hot spots in different states with no mask or gloves maybe im lucky or maybe there nothing to it dont know dont really care but again if you feel safe with it good for you and im a capitalist guy and stores can ask you to wear it to shop fine BUT what i wont have happen is the state to tell me what to wear or not wear period that where my fight is at not with stores or individuals,I would rather establish herd immunity. THAT is the real & proven science.,The virus will stop when you stop spreading the lies.,Jesus::: these comments really make me worried for K-State. No wonder America can’t get this virus under control.,"Why do people have to be ugly? Don’t wear a mask if it’s a bother to you::: but be respectful of those who do. Leaving it there. I love the slogan....Every
Wildcat A Wellcat.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Lafene Health Center is feeling excited at Kansas State University.
August 6::: 2020 at 7:20 AM · Manhattan::: KS ·

We're eager to get students back on campus and look forward to welcoming you back with a Every Wildcat A Wellcat kit! These kits are FREE for ALL students. For those who are not living in on-campus housing::: please watch our social media pages for information on how to get your kit. See you soon::: Wildcats! #EWAW",8/7/2020 16:14,Thank you for putting together over 20:::000 boxes for the students! Your hard work is appreciated.,Ashley Stites,Spencer Beyer,Alexandrea Julian,Wow! So proud to be a Wildcat. Thank you for keeping the health of the students(my child being one of them) as a top priority!!! EMAW💜,Mariah Karley - make sure Zak keeps an eye out for when the off-campus students can pick up one. 😉,Leah Faust,Cole Bredemeier and Ellie Bredemeier,Maria Grimes::: Isabel Grimes,Riley Harlan,Kim Hill Bedford,Tammy Shandy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
We welcomed Governor Laura Kelly today to the Biosecurity Research Institute as she learned more about the COVID-19 related work taking place at K-State.,8/6/2020 18:45,Ali Sontag so good!,worries me when they are working on this virus in KS lets look at what happen in Wuhan we dont need another bio weapon escape,This bio study was put together by the Obama administration many years ago... Obama gave KSU over 9B$ for the BioAg study & over 11B$ to KU for Biohuman study. Thank you once again to Dems...,What COVID work is KSU doing ?,Good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
