🗣 Attention future Illini  The freshman application deadline for Fall 2022 admission is due TONIGHT at 11:59 p.m. CST.  Best of luck::: and we hope to see you on campus this coming fall. 🧡,2022-01-05 11:46:00,One of the best decisions I ever made was to attend U of I!! Graduated Class of 2002,Welcome to the future UIUC students.,Thanks 🙏😊 I see myself at UIUC for Fall2022.,👍,Should we go back Torri McTeague Alexa Majus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Four years. Free tuition. That’s #IllinoisCommitment.  Learn more and see if you might qualify ▶️ admissions.illinois.edu/commitment,2022-01-04 17:49:17,Sorry boss I have to pass on the promotion the raise will eliminate my kids tuition. Nice incentive for workers,Meanwhile College Illinois! 529 doesn’t include screw of i in its list of state schools we can get a tuition freeze for when we started saving into it. so while i saved for my kids’ tuition since they were born i knew from the jump my kids wouldn’t go to my alma mater.,I guess I’m a fool for stating a college funds for my kids !! Because we don’t get a darn penny for either of my kids. 2 kids in college and we are laying FULL price. Because we are married and we both have jobs we don’t qualify for any scholarships grants or financial aid ….,I’m surprised there’s so much hate in these comments. The fact that this program is helping so many is a miracle:::! it would have been so difficult for students like me to afford going to U of I otherwise. Let’s look at this program as a great start::: I’d love for programs to expand to families with more income. It’s wild that fafsa works off parental income while many parents do not contribute to college education.  Still commitment was is a godsend to 30% of students so that’s a major win.,"This completely irritates me. Many parents save for college tuition and are getting ""punished"" for being responsible. Never liked this school.",How lucky for them. Guess they are able to pay for it with the high cost of out of state tuition that we're paying.,Thank you donors for your commitment 💙🧡💙🧡,"Who is paying for the ""free tuition""? ...KATHLEEN",It's no surprise that UIUC should toe the line with other Illinois organizations in the mismanagement of your hard earned money.,Unfortunately getting charity is a poor motivator.,No wonder they’re so broke.,I could have used an Illinois Commitment,Where was this money 8 years ago?,👏👏 rising tide raises all boats,While the middle class drown. Thanks for nothing!,Is the state funding trade schools and apprenticeships for those not going to college who still want a good paying job?,I guess I’m a fool for stating a college funds for my kids !! Because we don’t get a darn penny for either of my kids. Valedictorian of his class and no merit based scholarships available because merit based scholarships are based on Financials not actual merit. We are paying FULL price. Because we are married and we both have jobs we don’t qualify for any scholarships grants or financial aid ….,Bryanna Kelly,Bryanna Kelly,Top fan Soedodo Hardjoamidjojo,Nicholas Gonnella welp looks like I’m only 14 years late 😆,Jenny Assignment-Help,Keeping this to myself isn't a good idea::: I decided to tell everyone so you'll benefit from her. Earn successfully in Binary Options with the help of my account manager Mrs Vanessa Shari trading platform. She's trusted and reliable Vanessa Shari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Illini sunsets 🧡💙,2022-01-03 22:20:01,Absolutely breathtaking. Ours have been beautiful here too.,I am afraid this barn/long standing landmark will be torn down. So few round barns remain! What a beautiful picture!,This looks like the round barn in a park north of Kewanee::: IL. Knowing that site I think it is a sunset picture. Of course::: I could have it misidentified then I it could be either. That’s the only round barn I know of.,Do you know why the sky is blue and sunsets are orange?? Because even God is an Illini fan!!!!,“…Amid the broad green plains that nourish our land…”,Downstate Illinois will always be my home….. 🙏🏾,Amazing picture! Great job !,I am confused. Is this sunrise or sunset? The same picture was posted several hours earlier today.,Beautiful view.,Beautiful as ever !,Krista Reinking,🧡💙,Wow,Lisa Unzicker-Wilson,🧡🌞💙,Cathy Bernoski,Beautiful photo!,Awesome!,Gorgeous,Beautiful,So beautiful!,So beautiful 🤍,So pretty!,Beautiful,BEAUTIFUL,Hail to the orange!,Stunning!,Beautiful,Just gorgeous!!,Wow! Stunning!,Love it!!,Woohoo!,So Pretty,Jenny Assignment-Help,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
More than 150 #ILLINOIS College of LAS professors ranked among the world's most influential researchers. 🔸🔹  A new study was designed to provide a clearer view of scientific and scholarly impact. It revealed the importance of research at Illinois.  LAS.ILLINOIS.EDU New study reveals the deep impact of research in LAS,2021-02-11 16:59:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Food insecurity is a global problem that requires local solutions. #ILLINOIS' Bevier Café wants to make sure that everybody on campus eats.  Their pay-what-you-can model allows for multiple payment options::: including pay it forward tokens. 🍔  BEVIERCAFE.ILLINOIS.EDU Bevier Café: Everybody Eats,2021-02-10 17:42:23,Great concept but if you remember Panera Cares restaurants with this model it failed. I would think a lot of college students don't have a lot of money to tack on more to their bill when they go out.,I remember this place. Thank you::: Bevier Cafe.,Top fan Soedodo Hardjoamidjojo,Well done Bevier! Wonderful program all around.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A Cancer Center at Illinois veterinary oncologist is using ""public voice"" to translate cancer research concepts.  “I’ve always been a big believer in translating scientific jargon—that’s part of being a teacher.""  CANCER.ILLINOIS.EDU Cancer Center at Illinois Veterinary Oncologist Uses ""Public Voice"" to Translate Cancer Research Concepts",2021-02-09 19:25:18,Proud of UIUC:,🧡💙,Thank You UIUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IlliniFest is one month away! 🔸🔹  There’s so much to celebrate at the University of Illinois—even in the midst of a challenging year. Let’s celebrate it together at IlliniFest::: a virtual program open to everyone in the Illinois community.  RSVP today ▶️ illinois.edu/events/illinifest,2021-02-08 22:20:48,https:// www.facebook.com /groups/ 815894549261410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Happy 80th birthday to the Illini Union! 🎉  Founded on Feb. 8::: 1941::: the Illini Union has served as a community center in the heart of campus bringing students::: alumni::: faculty::: staff and guests together.  Learn more about its history: bit.ly/39ZtN74,2021-02-08 16:21:19,Happy birthday::: Illini Union! Every year you are more beautiful. 🎉,As a past President of the Illini Union Board::: I could not be prouder of all of the programming and the community created and cultivated in the walls of the building. Happy Birthday!,🧡Beautiful! This chokes me up! It is where it all began! Made me:::as well as other parent(s)~stude nts/ guardians feel full of warmth~love~jitters~ crazy bag of emotions 0-60 then 60-0~pride~worr y~hope~tears~la ughs~fears~comf ort~THANKFULNES S💙🥳Happy 8️⃣0️⃣th 🎂🥰Illini Union💙🧡,Happy Birthday to the Illini Union! We are both alumni and hosted our wedding reception in the ballroom in 1992. No regrets almost 30 years later!!,My parents came here in 1952 and remember the Union being one of the few places with air conditioning. My dad’s office was right next door at Altgeld::: so we spent quite a bit of time at the Union.,LOVED::: loved::: loved this building all through undergrad and grad school....studi ed every night in the cafeteria downstairs::: played video games::: got cash::: bought snacks and the Daily Illini::: set up info booths for students in the stairwells::: attended student government meetings and other kinds of lectures::: and had an office on the 2nd floor as President of a student group -\-\- love all my memories at the Illini Union!! Beautiful building!!! Wonderful experiences.,I have many great memories. In the 60's::: we used to hang out in the Tavern and play bridge. In the 80's::: I worked across the street and would spend time in the Browsing Room or the patio for breaks. Wonderful building!,In the 50's::: I spent a great deal of time in the Union.,It was an honor to serve on The Illini Union Board.,Love the Union! Three generations of Illini in our family.,Happy 80th Illini Union! 💙🧡,Spent a lot of time there in grad school between 1965 and 1970. It was a great place to eat::: study or people watch.,Happy Birthday to our beautiful Union!,anyone else remember the incredible clam chowder served in the Illini Union's basement cafeteria on Fridays? always had to get there before ~1 p.m.::: prior to sell-out,Andrew such a special place ☺️,First date with my husband- Illini Union bowling alley - February::: 1974.,Happy Birthday Illini Union!,Wow::: you went there! That's great.,Happy Birthday,Nancy’s parents came down to spend a weekend with us when we were in grad school. The next day my FIL commented “bong::: bong::: bong all. Ishtar long. Don’t they shut that off?”,A lot of great memories in that building.,Happy Birthday.,Frank Kirk,Union days! Pujitha Kallakuri Jasleen Sangha,🎉🧡💙🎉,Happy birthday Illini Union. Great memories there.,Happy Birthday to the Illini Union,Happy Birthday to Illini Union:,Happy Birthday Illini Union. 🧡💙,Thanks for the shout-out! I-L-L! 🔶🔷,I made a HUGE cake of the front view for its 50th. It is a beautiful building.,The one and only! You are forever in my ❤️ Happy birthday 🎉🎉🎉🎉,It is such a beautiful building.,Nothing like the Union’s view of the quad.,My:::grandma will be 80 this year::: just like your Union building.,Almost every Friday from 1966 to 1970 I cashed a $10 check as my budget for the week::: from toothpaste to dates. One evening discussion rolled around to living expenses and we discovered that almost all of us did the same.,Great bookstore.,Beautiful building!,I miss the roast beef sandwiches that were in the vending machines on the east::: first floor::: and mixing the chocolate and vanilla milk shakes to go with the wonderful chilli - my one meal a day in grad school.,Love the Union. It was fun but also a great place to study because they had comfy chairs::: it was usually quiet and it was close to all the classes on the quad.,My son snd nephew go there!,Miss the cafeteria::: and the ballroom with the Madrigal dinners,To UIUC:,My favorite campus building.,A WPA project. BD,Good memories 💞,I remember those bridge games,So beautiful!!,https:// m.youtube.com/ watch?v=SAtd_y2p y-E&t=26s,Fred Flener John Kirby memories!?,Mary L. McCarthy,Noah Nelson,Kelsey Stevens,Happy birthday,Cool happy 80th 🧡💙,Happy birthday,My hangout,Monique Aris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Atmospheric Sciences has acquired a multi-million dollar ""Doppler on Wheels"" mobile radar and instrumentation facility. 🌦  ""At no other university do students and faculty have access to cutting-edge meteorological resources of this scope.""  LAS.ILLINOIS.EDU Department of Atmospheric Sciences acquires Doppler mobile radar and instrumentation facility",2021-02-05 17:11:25,“At no other university do students and faculty have access to cutting-edge meteorological resources of this scope:::” Trapp said.,Jeffrey Frame is about to go off,Top fan Soedodo Hardjoamidjojo,Im a sugar mama seeking for a loyal and honest sugar baby that will make me feel loved and happy which i will also help him/her with weekly allowance of $500 and also with financial help:::if interested text me on whatsapp @ +1 786 752 6374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
During Black History Month::: FOX 32 is celebrating those who have broken barriers. In this special report::: see how Chancellor Robert Jones has made history at the University of Illinois.  FOX32CHICAGO.COM Robert J. Jones: First African-American chancellor at University of Illinois,2021-02-04 15:54:28,He made history when he eliminated Chief Illiniwek. Such racial bias against a Native American symbol is unacceptable. ...KATHLEEN,Our Illinois Our Illinois Chancellor Jones ! !,Proud of you::: UIUC.,Tony Kiwoong Baek,🧡💙,❤️❤️❤️,I-L-L !,Im a sugar mama seeking for a loyal and honest sugar baby that will make me feel loved and happy which i will also help him/her with weekly allowance of $500 and also with financial help:::if interested text me on whatsapp @ +1 786 752 6374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evan is a proud member of the University of Illinois Marching Illini. This year::: he also stepped up to represent #ILLINOIS in another way as a COVID-19 Wellness Ambassador.  He chats about why he chose Illinois::: his love of performance and his desire to keep Illini safe. 👉🏼 http://bit.ly/3jaVexW,2021-02-03 16:51:35,Congrats Evan!!! It's been phenomenal to see you around the quad,🧡 💙 Marching Illini!,That wonderful! Thank you!,his desire to keep Illini safe::: and the sense of community on campus during these times,Go Illini::: go......,👍🏻👍🏻❤️,👍👍👍♥️♥️,🧡💙,Im a sugar mama seeking for a loyal and honest sugar baby that will make me feel loved and happy which i will also help him/her with weekly allowance of $500 and also with financial help:::if interested text me on whatsapp @ +1 786 752 6374,This is terrific ❤️❤️❤️,This is so amazing!,Awesome 👏 🧡💙🧡💙,Megan Neilson Evan Neilson Andrea Purkel Neilson look who it is!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Longtime #ILLINOIS professor and renowned inventor Nick Holonyak Jr. has been awarded the prestigious 2021 Queen Elizabeth Prize for engineering.  He was honored for the development of the first practical visible-spectrum LED::: now commonly used in light bulbs::: device displays and lasers worldwide.  NEWS.ILLINOIS.EDU Nick Holonyak Jr.::: pioneer of LED lighting::: awarded Queen Elizabeth Prize,2021-02-02 17:04:37,Thank You For Your Brilliant Invention Professor Holonyak!,As a student employee at Kenney Gym I got to see his dry sense of humor and approachable::: humble personality. It was a while before I even knew the discoveries he’d made. What a great guy.,Congratulations to the Father of the LED! Glad to see this recognition of his foundational achievements. (The other guys should have refused their Nobel Prize since Holonyak wasn't recognized.),Again a stellar achievement by an Illini. Congrats! I wish you well!,You have done U of I PROUD! 🧡💙 Congratulations Professor Holonyak! 👏,From ZEIGLER::: ILLINOIS Language Watch Edit Nick Holonyak Jr.[1] (born November 3::: 1928) is an American engineer and educator.[2] He is noted particularly for his 1962 invention of a light-emitting diode (LED) that emitted visible red light instead of infrared light; Holonyak demonstrated the LED on October 9::: 1962 while working at General Electric's research laboratory in Syracuse::: New York.[3][4] He is a John Bardeen Endowed Chair Emeritus in Electrical and Computer Engineering and Physics at the University of Illinois at Urbana-Champaig n::: where he has been since leaving General Electric in 1963.[5]  Nick Holonyak - Wikipedia Born: November 3::: 1928 (age 92); Zeigler::: Illinois::: U.S Nationality: American Doctoral advisor: John Bardeen Thesis: Effect of Surface Conditions on Characteristics of Rectifier Junctions (1954),He really drew us in and inspired us to be part of the adventure that is engineering:::” Dupuis said.,We are all so happy with your invention...it has made a World Changing effect ! To know you are from my Home Town is an EXTREME PLUS !!!!,Good job::: Professor Holonyak.,The Great Salute💙💚💛🧡❤️,Thank you for led.,Wanda Banks-Strother,Stacey Cornell,Rich Beal,Well done::: Sir::: well done,Amazing! ❤️,Amazing!,CONGRATS..,Congrats 🧡💙,I-L-L!,Paul Robert,Marta Conway,Steve Warner :),Rob Jaxtat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Still not over it. 🔸🔹  A great win for Fighting Illini Basketball vs. Iowa on Friday night!,2021-02-01 17:49:34,Proud of you::: Illini Basketball.👌👌,Thank You For Your Brilliant Win Fighting Illini Basketball,Such a great win! 🔶🔷🏀🔶🔷🎉‼️,Fantastic game!!,Jon Phillips Devin Lee,Awesome 🧡💙,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
I-L-L! 🔶🔷  Fighting Illini Basketball January 29::: 2021 at 11:09 PM ·  ILLINI WIN!,2021-01-30 04:13:43,I-N-I Great W guys!! Keep rolling!! 💙🧡,Sweet victory!! 😀,🧡💙I-N-I::: good job keep it up,💙🧡💙🧡,🧡💙,Eileen Bushell,Top fan Soedodo Hardjoamidjojo,🧡💙,Cool,Janet Nyquist,EXCELLENT game!!!,One of the best games ever!,That was a great game!,I-N-I ❤️❤️ Great win over Iowa!,Very big win!,So fun to watch! Great teamwork tonight! 🧡💙,Thank You For Your Brilliant Win Fighting Illini,Awesome game!,Won a six of of Lagunitas off this game. Glad we don’t have to see Garza again this season.,Great game!,Great game 🧡💙,Great game! Go Illini go!,Great job guys!!!! 🧡💙,Keep it up !,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Starting the weekend off right.  Game day. 🔸🔹,2021-01-30 00:30:01,I -L-L,I have the best memories of that place!! Basketball 🏀 and concerts!,Thank You Fighting Illini Basketball,Go::: Illini! Beat the Hawkeyes!,U2::: Stevie Wonder::: Peter Gabriel::: the Police::: Eddie Murphy::: Jay Leno::: YES::: REM::: Hall & Oates::: John Mellencamp::: Culture Club,Go go go::: Illini......,Go Illini 🧡💙,Angela Hrnciar.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Our researchers are leading the way in healthcare innovation.  Three #ILLINOIS bioengineering professors have received Jump ARCHES funding for projects on seizure diagnosis::: MRI imaging of traumatic brain injury & training for clinical breast cancer examination.  BIOENGINEERING.ILLINOIS.EDU Three bioengineering projects receive Jump ARCHES grants,2021-01-28 14:48:43,OSF HealthCare is an integrated health system owned and operated by The Sisters of the Third Order of St. Francis::: Peoria::: Illinois. OSF HealthCare employs more than 23:::600 Mission Partners in 147 locations,Health Care Engineering Systems Center (HCESC) of the U of I Grainger College of Engineering provides clinical immersion and fosters collaboration between engineers and physicians.,Thirteen research projects are sharing nearly $970:::000 in funding through the Jump ARCHES research and development program.,“The scope of Jump ARCHES has expanded in recent years to foster collaboration with disciplines outside of engineering and medicine::: such as social sciences:::” said T. Kesh Kesavadas,Jump Simulation::: a part of OSF Innovation::: is a collaboration between University of Illinois College of Medicine at Peoria and OSF HealthCare,Thanks for sharing! We're confident their research will be life-changing for many. Jump ARCHES will be accepting proposals for Spring 2021 beginning this Monday::: February 1. See our page for more information!,Congratulations UIUC,https:// www.facebook.com / 1604793293120494 /posts/ 2893121407621003 /  Taiwan For your reference..,2021/01/29  https:// www.facebook.com / 485136741630414/ posts/ 2270021069808630 /  Taiwan For your reference...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hope you're staying warm today::: Illini! ☂️🔸🔹,2021-01-27 19:32:20,What a great place for learning ::: books and life. I am 45 years out.,Nothing but bad memories of the UIUC::: teaching just does not happen here at all::: overcompetitive atmosphere made it impossible to make any friends or good memories. 35 years out and I have mild PTSD from this place.,It's 45F and sunny here in Seattle at the moment::: so::: yes::: I am warm. Thanks for asking! 😁,So is the campus open to visit. I am a online UIUC student..planni ng to visit campus..is this a good time to visit..,Thank You UIUC,Such a pretty campus in the snow. ❤️,Can you get a pic of my kid? She blocked me on Instagram and the grandparents want recents.,From Bangladesh::: I hope one day I will be able to study here.💚,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
In an effort to prepare students and corporate partners to succeed in a business world being rapidly reshaped::: Gies College of Business is launching The Disruption Lab.  Thanks to a generous gift from global professional services firm EY::: Gies will be able to connect students and partners to solve real-world challenges by applying technology and business skills.  ▶️ giesbusiness.illinois.edu/DisruptionLab,2021-01-27 16:56:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
